datetime,open,high,low,close,volume
2025-09-12 00:00:00,902.77,929.9,901.41,924.8,240267.9372
2025-09-13 00:00:00,924.81,943.86,922.11,933.68,251751.2324
2025-09-14 00:00:00,933.68,944.95,921.91,926.51,159814.975
2025-09-15 00:00:00,926.51,935.72,910.64,919.68,175249.087
2025-09-16 00:00:00,919.68,959.0,916.66,955.65,284918.8385
2025-09-17 00:00:00,955.65,995.44,946.1,989.98,362193.1958
2025-09-18 00:00:00,989.97,1006.88,979.48,981.04,402672.5617
2025-09-19 00:00:00,981.05,1002.99,973.9,984.1,333582.761
2025-09-20 00:00:00,984.1,1048.0,982.9,1043.77,380966.0766
2025-09-21 00:00:00,1043.77,1083.47,1039.2,1047.8,464411.2823
2025-09-22 00:00:00,1047.8,1050.55,976.89,992.9,588730.396
2025-09-23 00:00:00,992.9,1027.37,962.38,1015.98,420071.07
2025-09-24 00:00:00,1015.98,1034.5,991.46,1018.49,363049.882
2025-09-25 00:00:00,1018.49,1019.9,939.55,945.9,635121.254
2025-09-26 00:00:00,945.9,966.23,932.01,960.8,384757.514
2025-09-27 00:00:00,960.81,985.79,955.56,968.45,245246.415
2025-09-28 00:00:00,968.46,993.65,962.68,993.01,188486.48
2025-09-29 00:00:00,993.01,1036.0,991.12,1029.79,291982.5
2025-09-30 00:00:00,1029.79,1034.01,992.93,1008.51,258830.971
2025-10-01 00:00:00,1008.51,1036.2,1003.35,1026.5,269007.811
2025-10-02 00:00:00,1026.5,1099.22,1022.01,1090.22,380679.445
2025-10-03 00:00:00,1090.22,1192.42,1083.84,1189.4,744996.7206
2025-10-04 00:00:00,1189.4,1190.47,1134.93,1150.75,337438.509
2025-10-05 00:00:00,1150.75,1189.0,1143.14,1167.38,306730.178
2025-10-06 00:00:00,1167.38,1239.94,1161.85,1223.19,587477.5601
2025-10-07 00:00:00,1223.17,1349.99,1204.61,1304.43,1351678.4887
2025-10-08 00:00:00,1304.43,1334.19,1264.32,1307.4,826555.123
2025-10-09 00:00:00,1307.4,1320.0,1224.38,1255.35,925627.604
2025-10-10 00:00:00,1255.35,1278.52,860.11,1102.47,1505025.673
2025-10-11 00:00:00,1102.57,1182.76,1073.0,1135.07,1050905.245
2025-10-12 00:00:00,1135.07,1319.8,1107.43,1302.65,1205248.016
2025-10-13 00:00:00,1302.65,1375.11,1251.28,1294.55,1483076.9719
2025-10-14 00:00:00,1294.54,1318.26,1143.01,1208.52,1398659.782
2025-10-15 00:00:00,1208.55,1222.76,1148.92,1162.57,707327.747
2025-10-16 00:00:00,1162.57,1195.0,1122.31,1144.83,716826.497
2025-10-17 00:00:00,1144.83,1156.3,1021.0,1071.15,1066221.771
2025-10-18 00:00:00,1071.15,1131.05,1069.41,1092.43,419996.517
2025-10-19 00:00:00,1092.42,1133.76,1068.04,1109.88,409987.572
2025-10-20 00:00:00,1109.88,1143.2,1088.19,1100.19,481311.055
2025-10-21 00:00:00,1100.2,1114.53,1052.46,1057.16,541524.501
2025-10-22 00:00:00,1057.16,1083.8,1053.25,1071.82,397249.062
2025-10-23 00:00:00,1071.83,1161.9,1071.83,1126.72,774946.718
2025-10-24 00:00:00,1126.71,1144.17,1097.39,1109.01,342712.642
2025-10-25 00:00:00,1109.0,1120.89,1100.96,1116.53,162716.583
2025-10-26 00:00:00,1116.53,1143.35,1114.48,1138.19,240939.545
2025-10-27 00:00:00,1138.19,1182.6,1131.44,1138.88,494467.695
2025-10-28 00:00:00,1138.88,1148.94,1074.0,1103.45,351579.17
2025-10-29 00:00:00,1103.45,1121.35,1082.59,1107.7,459713.496
2025-10-30 00:00:00,1107.7,1129.55,1043.48,1079.05,508291.657
2025-10-31 00:00:00,1079.06,1104.93,1071.43,1088.9,537669.646
2025-11-01 00:00:00,1088.9,1096.93,1081.8,1094.53,163493.548
2025-11-02 00:00:00,1094.54,1094.92,1071.74,1083.25,132402.548
2025-11-03 00:00:00,1083.25,1087.24,960.18,993.54,685198.885
2025-11-04 00:00:00,993.54,1002.12,880.8,936.77,985275.518
2025-11-05 00:00:00,936.79,969.27,900.39,959.33,526144.027
2025-11-06 00:00:00,959.32,965.23,925.07,950.4,312622.425
2025-11-07 00:00:00,950.4,995.6,925.7,991.15,452713.504
2025-11-08 00:00:00,991.14,1007.41,980.05,991.03,301705.689
2025-11-09 00:00:00,991.01,1007.16,975.84,996.63,256660.748
2025-11-10 00:00:00,996.63,1019.56,976.22,991.98,281128.796
2025-11-11 00:00:00,991.99,1008.6,956.08,958.08,283951.869
2025-11-12 00:00:00,958.08,978.61,937.9,952.86,216987.116
2025-11-13 00:00:00,952.87,972.2,905.72,927.15,334345.078
2025-11-14 00:00:00,927.15,934.04,887.88,915.25,438193.008
2025-11-15 00:00:00,915.26,945.22,914.91,932.28,161984.705
2025-11-16 00:00:00,932.27,949.77,908.16,926.56,252157.877
2025-11-17 00:00:00,926.59,939.55,891.72,907.36,332891.856
2025-11-18 00:00:00,907.36,939.99,884.4,932.79,357275.458
2025-11-19 00:00:00,932.79,941.06,872.38,897.77,296358.274
2025-11-20 00:00:00,897.78,917.0,865.57,866.51,301802.981
2025-11-21 00:00:00,866.51,877.33,790.79,830.46,654486.049
2025-11-22 00:00:00,830.47,842.93,813.77,833.78,167225.62
2025-11-23 00:00:00,833.78,855.46,833.28,843.6,167524.177
2025-11-24 00:00:00,843.6,876.3,830.01,864.92,248464.802
2025-11-25 00:00:00,864.9,867.66,837.47,862.57,158750.859
2025-11-26 00:00:00,862.58,897.25,851.72,891.78,159649.392
2025-11-27 00:00:00,891.77,904.86,883.8,895.74,141249.084
2025-11-28 00:00:00,895.75,906.5,876.15,887.19,174843.677
2025-11-29 00:00:00,887.2,889.0,868.25,872.9,80059.932
2025-11-30 00:00:00,872.9,899.75,869.56,875.31,106230.587
2025-12-01 00:00:00,875.3,877.12,801.7,826.61,342746.385
2025-12-02 00:00:00,826.6,885.0,820.46,876.61,233149.68
2025-12-03 00:00:00,876.6,922.63,873.6,920.76,227309.929
2025-12-04 00:00:00,920.77,928.24,886.79,899.92,165779.563
2025-12-05 00:00:00,899.92,907.92,870.18,883.57,137493.999
2025-12-06 00:00:00,883.57,897.9,878.01,890.38,81289.981
2025-12-07 00:00:00,890.38,906.0,870.23,894.37,131888.814
2025-12-08 00:00:00,894.38,913.29,888.93,897.12,121354.06
2025-12-09 00:00:00,897.13,928.0,881.78,897.3,209645.573
2025-12-10 00:00:00,897.3,915.0,884.27,893.43,186333.021
2025-12-11 00:00:00,893.43,894.7,859.54,885.91,182476.864
2025-12-12 00:00:00,885.92,896.07,870.58,881.58,110640.466
2025-12-13 00:00:00,881.59,904.22,880.32,896.82,92401.054
2025-12-14 00:00:00,896.82,899.5,870.11,877.27,110914.028
2025-12-15 00:00:00,877.27,895.42,840.75,858.6,210867.871
2025-12-16 00:00:00,858.61,878.44,847.0,875.63,240835.336
2025-12-17 00:00:00,875.64,876.16,833.39,843.07,378073.209
2025-12-18 00:00:00,843.07,853.49,818.39,830.07,432024.878
2025-12-19 00:00:00,830.08,862.33,822.38,856.17,1227346.957
2025-12-20 00:00:00,856.17,859.7,850.9,854.17,57015.132
2025-12-21 00:00:00,854.17,859.91,845.5,858.64,69986.817
2025-12-22 00:00:00,858.63,871.0,850.85,858.66,147275.988
2025-12-23 00:00:00,858.67,861.46,838.24,844.3,103894.874
2025-12-24 00:00:00,844.3,850.0,835.21,846.58,84917.781
2025-12-25 00:00:00,846.57,847.99,826.81,829.64,72777.087
2025-12-26 00:00:00,829.63,847.16,821.21,834.72,120232.786
2025-12-27 00:00:00,834.72,846.54,834.0,845.04,89882.366
2025-12-28 00:00:00,845.05,867.22,839.2,859.32,91601.986
2025-12-29 00:00:00,859.32,872.12,846.0,852.46,127151.447
2025-12-30 00:00:00,852.46,864.05,848.7,861.16,58483.193
